"#	hydrophobicity_PRAM900101.G1	hydrophobicity_PRAM900101.G2	hydrophobicity_PRAM900101.G3	hydrophobicity_ARGP820101.G1	hydrophobicity_ARGP820101.G2	hydrophobicity_ARGP820101.G3	hydrophobicity_ZIMJ680101.G1	hydrophobicity_ZIMJ680101.G2	hydrophobicity_ZIMJ680101.G3	hydrophobicity_PONP930101.G1	hydrophobicity_PONP930101.G2	hydrophobicity_PONP930101.G3	hydrophobicity_CASG920101.G1	hydrophobicity_CASG920101.G2	hydrophobicity_CASG920101.G3	hydrophobicity_ENGD860101.G1	hydrophobicity_ENGD860101.G2	hydrophobicity_ENGD860101.G3	hydrophobicity_FASG890101.G1	hydrophobicity_FASG890101.G2	hydrophobicity_FASG890101.G3	normwaalsvolume.G1	normwaalsvolume.G2	normwaalsvolume.G3	polarity.G1	polarity.G2	polarity.G3	polarizability.G1	polarizability.G2	polarizability.G3	charge.G1	charge.G2	charge.G3	secondarystruct.G1	secondarystruct.G2	secondarystruct.G3	solventaccess.G1	solventaccess.G2	solventaccess.G3"
"sp|Q57872|DCD_METJA	0.3480392156862745	0.3284313725490196	0.3235294117647059	0.39215686274509803	0.2647058823529412	0.34313725490196084	0.45588235294117646	0.20588235294117646	0.33823529411764713	0.47058823529411764	0.1323529411764706	0.3970588235294118	0.5588235294117647	0.28431372549019607	0.1568627450980392	0.47058823529411764	0.2107843137254902	0.31862745098039214	0.36764705882352944	0.19117647058823528	0.4411764705882353	0.3284313725490196	0.39705882352941174	0.2745098039215687	0.39705882352941174	0.24019607843137256	0.36274509803921573	0.28431372549019607	0.4411764705882353	0.27450980392156865	0.1323529411764706	0.7352941176470589	0.13235294117647056	0.35784313725490197	0.3431372549019608	0.2990196078431372	0.4019607843137255	0.3480392156862745	0.25"
"tr|Q5JFD7|Q5JFD7_THEKO	0.3434959349593496	0.32113821138211385	0.33536585365853655	0.36585365853658536	0.34552845528455284	0.2886178861788618	0.5121951219512195	0.21138211382113822	0.2764227642276422	0.3800813008130081	0.2459349593495935	0.3739837398373983	0.5508130081300813	0.3231707317073171	0.12601626016260165	0.4451219512195122	0.23170731707317074	0.32317073170731714	0.3150406504065041	0.23577235772357724	0.4491869918699187	0.3434959349593496	0.40447154471544716	0.25203252032520324	0.37398373983739835	0.27439024390243905	0.35162601626016254	0.2784552845528455	0.4695121951219512	0.2520325203252033	0.13008130081300814	0.7215447154471545	0.14837398373983735	0.42073170731707316	0.3008130081300813	0.27845528455284557	0.4796747967479675	0.3434959349593496	0.17682926829268286"
"tr|Q5JFG7|Q5JFG7_THEKO	0.2927461139896373	0.40932642487046633	0.29792746113989643	0.3860103626943005	0.2979274611398964	0.31606217616580307	0.5259067357512953	0.17357512953367876	0.3005181347150259	0.4170984455958549	0.23575129533678757	0.3471502590673576	0.5544041450777202	0.2927461139896373	0.15284974093264253	0.4119170984455959	0.30569948186528495	0.2823834196891192	0.3082901554404145	0.24611398963730569	0.4455958549222798	0.3756476683937824	0.35751295336787564	0.266839378238342	0.3471502590673575	0.34196891191709844	0.31088082901554404	0.32124352331606215	0.4119170984455959	0.2668393782383419	0.11658031088082901	0.7616580310880829	0.12176165803108807	0.4170984455958549	0.33419689119170987	0.24870466321243528	0.45077720207253885	0.2927461139896373	0.2564766839378238"
"gi|557948974|gb|EST03466.1|	0.34813084112149534	0.37383177570093457	0.27803738317757004	0.4439252336448598	0.3107476635514019	0.24532710280373832	0.5584112149532711	0.19626168224299065	0.2453271028037383	0.45093457943925236	0.2383177570093458	0.31074766355140193	0.5794392523364486	0.32242990654205606	0.0981308411214954	0.4439252336448598	0.2780373831775701	0.2780373831775701	0.3294392523364486	0.25	0.42056074766355134	0.40420560747663553	0.37850467289719625	0.21728971962616817	0.3107476635514019	0.3130841121495327	0.3761682242990654	0.3621495327102804	0.4205607476635514	0.21728971962616822	0.10046728971962617	0.7289719626168224	0.17056074766355145	0.42289719626168226	0.2546728971962617	0.322429906542056	0.42990654205607476	0.34813084112149534	0.22196261682242985"
"sp|Q5X762|CH60_LEGPA	0.3302919708029197	0.36496350364963503	0.30474452554744524	0.4142335766423358	0.40693430656934304	0.17883211678832123	0.5802919708029197	0.24087591240875914	0.17883211678832114	0.4032846715328467	0.2791970802919708	0.31751824817518254	0.5529197080291971	0.36313868613138683	0.08394160583941607	0.3722627737226277	0.32299270072992703	0.30474452554744524	0.3357664233576642	0.21715328467153286	0.4470802919708029	0.4051094890510949	0.38503649635036497	0.20985401459854014	0.3175182481751825	0.34306569343065696	0.33941605839416056	0.3777372262773723	0.4124087591240876	0.20985401459854014	0.11861313868613138	0.7408759124087592	0.1405109489051095	0.48905109489051096	0.24635036496350365	0.26459854014598544	0.4744525547445255	0.3302919708029197	0.19525547445255476"
"tr|Q5XIM7|Q5XIM7_RAT	0.3498402555910543	0.3466453674121406	0.30351437699680517	0.38498402555910544	0.3210862619808307	0.29392971246006383	0.5191693290734825	0.19329073482428116	0.2875399361022364	0.4488817891373802	0.21405750798722045	0.33706070287539935	0.5718849840255591	0.305111821086262	0.1230031948881789	0.46325878594249204	0.23961661341853036	0.2971246006389776	0.3610223642172524	0.2108626198083067	0.4281150159744409	0.3514376996805112	0.3722044728434505	0.2763578274760383	0.33706070287539935	0.28594249201277955	0.3769968051118211	0.28434504792332266	0.43929712460063897	0.2763578274760383	0.134185303514377	0.7188498402555911	0.14696485623003197	0.4904153354632588	0.2715654952076677	0.23801916932907352	0.3929712460063898	0.3498402555910543	0.2571884984025559"
"gi|45549367|gb|AAS67616.1|	0.31062355658198615	0.3833718244803695	0.30600461893764436	0.36374133949191684	0.371824480369515	0.2644341801385681	0.5115473441108545	0.22979214780600463	0.2586605080831409	0.42609699769053117	0.23441108545034642	0.3394919168591225	0.5265588914549654	0.34526558891454967	0.12817551963048496	0.4133949191685912	0.2863741339491917	0.300230946882217	0.31524249422632794	0.2113163972286374	0.47344110854503474	0.39376443418013857	0.36374133949191684	0.24249422632794465	0.3394919168591224	0.3279445727482679	0.33256351039260973	0.33602771362586603	0.4214780600461894	0.2424942263279446	0.11547344110854503	0.7644341801385681	0.12009237875288681	0.4353348729792148	0.2967667436489607	0.2678983833718245	0.4630484988452656	0.31062355658198615	0.22632794457274819"
"sp|Q74JU6|EFTU_LACJO	0.33585858585858586	0.37626262626262624	0.2878787878787879	0.43434343434343436	0.32323232323232326	0.24242424242424238	0.5454545454545454	0.21212121212121213	0.24242424242424246	0.4444444444444444	0.23737373737373738	0.31818181818181823	0.5833333333333334	0.3207070707070707	0.09595959595959591	0.44696969696969696	0.26515151515151514	0.28787878787878785	0.33080808080808083	0.25252525252525254	0.4166666666666666	0.398989898989899	0.3813131313131313	0.21969696969696967	0.3181818181818182	0.31313131313131315	0.36868686868686873	0.351010101010101	0.4292929292929293	0.21969696969696972	0.10101010101010101	0.7222222222222222	0.1767676767676768	0.4217171717171717	0.3106060606060606	0.2676767676767677	0.41919191919191917	0.33585858585858586	0.24494949494949503"
"sp|Q74K78|ENO1_LACJO	0.3263888888888889	0.38657407407407407	0.2870370370370371	0.44675925925925924	0.3125	0.2407407407407407	0.5879629629629629	0.17824074074074073	0.23379629629629636	0.4351851851851852	0.24768518518518517	0.3171296296296297	0.5671296296296297	0.3287037037037037	0.10416666666666663	0.4074074074074074	0.3125	0.28009259259259256	0.32407407407407407	0.24305555555555555	0.43287037037037035	0.4027777777777778	0.3888888888888889	0.20833333333333331	0.31712962962962965	0.33564814814814814	0.3472222222222222	0.37037037037037035	0.4212962962962963	0.20833333333333337	0.09027777777777778	0.7546296296296297	0.15509259259259256	0.4351851851851852	0.2777777777777778	0.2870370370370371	0.4444444444444444	0.3263888888888889	0.22916666666666669"
"sp|Q75NZ0|SIR_PEA	0.327007299270073	0.381021897810219	0.291970802919708	0.4029197080291971	0.30656934306569344	0.2905109489051095	0.5474452554744526	0.17372262773722627	0.2788321167883212	0.4467153284671533	0.22335766423357664	0.32992700729927016	0.5868613138686132	0.29635036496350364	0.11678832116788318	0.4364963503649635	0.2832116788321168	0.28029197080291973	0.3445255474452555	0.24233576642335766	0.4131386861313868	0.3883211678832117	0.35036496350364965	0.26131386861313866	0.32992700729927005	0.327007299270073	0.34306569343065696	0.32262773722627736	0.41605839416058393	0.2613138686131387	0.12846715328467154	0.762043795620438	0.10948905109489049	0.4233576642335766	0.2759124087591241	0.30072992700729934	0.40875912408759124	0.327007299270073	0.2642335766423358"
"sp|Q7JXV9|VPS25_DROME	0.3390804597701149	0.3275862068965517	0.33333333333333337	0.41954022988505746	0.2413793103448276	0.3390804597701149	0.5517241379310345	0.14367816091954022	0.3045977011494253	0.4367816091954023	0.1896551724137931	0.3735632183908046	0.5517241379310345	0.3103448275862069	0.13793103448275862	0.4540229885057471	0.2471264367816092	0.29885057471264365	0.3448275862068966	0.20689655172413793	0.4482758620689655	0.3045977011494253	0.41379310344827586	0.28160919540229884	0.3735632183908046	0.25287356321839083	0.37356321839080453	0.25287356321839083	0.46551724137931033	0.28160919540229884	0.09195402298850575	0.7586206896551724	0.14942528735632188	0.4827586206896552	0.29310344827586204	0.2241379310344827	0.41379310344827586	0.3390804597701149	0.24712643678160928"
"sp|Q7L0Y3|MRRP1_HUMAN	0.3870967741935484	0.29280397022332505	0.3200992555831266	0.37220843672456577	0.337468982630273	0.2903225806451613	0.5012406947890818	0.228287841191067	0.27047146401985117	0.49379652605459057	0.15632754342431762	0.3498759305210918	0.575682382133995	0.3002481389578164	0.12406947890818859	0.4739454094292804	0.22580645161290322	0.30024813895781644	0.3945409429280397	0.18114143920595532	0.4243176178660049	0.2977667493796526	0.38213399503722084	0.32009925558312663	0.34987593052109184	0.24317617866004962	0.4069478908188585	0.24813895781637718	0.4317617866004963	0.3200992555831265	0.1662531017369727	0.707196029776675	0.12655086848635233	0.5161290322580645	0.2655086848635236	0.21836228287841192	0.36476426799007444	0.3870967741935484	0.24813895781637718"
"tr|Q7LX99|Q7LX99_SULSO	0.35236768802228413	0.32590529247910865	0.3217270194986072	0.40947075208913647	0.2576601671309192	0.33286908077994426	0.5236768802228412	0.16434540389972144	0.3119777158774374	0.4401114206128134	0.18384401114206128	0.37604456824512533	0.5696378830083565	0.28551532033426186	0.14484679665738165	0.47075208913649025	0.22841225626740946	0.3008356545961003	0.3286908077994429	0.24094707520891365	0.4303621169916435	0.32590529247910865	0.3955431754874652	0.2785515320334262	0.37604456824512533	0.2562674094707521	0.36768802228412256	0.27019498607242337	0.45125348189415043	0.27855153203342625	0.11142061281337047	0.7534818941504178	0.13509749303621177	0.38579387186629527	0.30919220055710306	0.30501392757660173	0.415041782729805	0.35236768802228413	0.2325905292479109"
"tr|Q7YQK6|Q7YQK6_ORNAN	0.3042168674698795	0.3313253012048193	0.3644578313253012	0.3825301204819277	0.3463855421686747	0.27108433734939763	0.49096385542168675	0.2560240963855422	0.25301204819277107	0.41566265060240964	0.19578313253012047	0.3885542168674698	0.5271084337349398	0.3433734939759036	0.12951807228915663	0.3825301204819277	0.2710843373493976	0.34638554216867473	0.3373493975903614	0.1897590361445783	0.47289156626506024	0.35240963855421686	0.4246987951807229	0.2228915662650603	0.3885542168674699	0.28313253012048195	0.3283132530120482	0.3072289156626506	0.46987951807228917	0.22289156626506018	0.1144578313253012	0.7771084337349398	0.10843373493975905	0.4126506024096386	0.29819277108433734	0.2891566265060241	0.48493975903614456	0.3042168674698795	0.21084337349397586"
"gi|32440997|gb|AAP81756.1|	0.3218390804597701	0.38850574712643676	0.28965517241379307	0.4	0.35172413793103446	0.2482758620689655	0.5632183908045977	0.2	0.2367816091954023	0.4206896551724138	0.2620689655172414	0.31724137931034485	0.5471264367816092	0.33793103448275863	0.11494252873563215	0.4114942528735632	0.3103448275862069	0.27816091954022987	0.3103448275862069	0.2367816091954023	0.45287356321839084	0.4045977011494253	0.3724137931034483	0.22298850574712642	0.31724137931034485	0.34022988505747126	0.34252873563218394	0.34942528735632183	0.42758620689655175	0.22298850574712642	0.10574712643678161	0.7770114942528735	0.11724137931034484	0.45517241379310347	0.25517241379310346	0.28965517241379307	0.46436781609195404	0.3218390804597701	0.2137931034482759"
"gi|49181902|gb|AAT57278.1|	0.3083832335329341	0.38622754491017963	0.3053892215568862	0.41317365269461076	0.38023952095808383	0.20658682634730535	0.5598802395209581	0.23952095808383234	0.20059880239520955	0.4341317365269461	0.23353293413173654	0.3323353293413173	0.5389221556886228	0.38023952095808383	0.08083832335329338	0.38323353293413176	0.31736526946107785	0.2994011976047904	0.3023952095808383	0.23652694610778444	0.4610778443113772	0.40119760479041916	0.40119760479041916	0.19760479041916174	0.3323353293413174	0.3383233532934132	0.32934131736526945	0.3652694610778443	0.437125748502994	0.19760479041916168	0.09880239520958084	0.7754491017964071	0.12574850299401197	0.41916167664670656	0.2904191616766467	0.2904191616766467	0.45808383233532934	0.3083832335329341	0.23353293413173654"
"sp|Q88YH3|ENO1_LACPL	0.33710407239819007	0.38235294117647056	0.28054298642533937	0.4457013574660634	0.3167420814479638	0.2375565610859729	0.5882352941176471	0.17873303167420815	0.23303167420814477	0.4434389140271493	0.2420814479638009	0.31447963800904977	0.5678733031674208	0.3167420814479638	0.11538461538461542	0.4117647058823529	0.31221719457013575	0.27601809954751133	0.33031674208144796	0.23755656108597284	0.43212669683257926	0.40497737556561086	0.38235294117647056	0.21266968325791857	0.31447963800904977	0.334841628959276	0.35067873303167424	0.3755656108597285	0.4117647058823529	0.21266968325791857	0.09502262443438914	0.744343891402715	0.1606334841628959	0.4253393665158371	0.27828054298642535	0.2963800904977375	0.4411764705882353	0.33710407239819007	0.22171945701357465"
"sp|Q8DQX8|PGK_STRR6	0.3165829145728643	0.3793969849246231	0.30402010050251266	0.40954773869346733	0.3391959798994975	0.2512562814070351	0.5603015075376885	0.19597989949748743	0.2437185929648241	0.4120603015075377	0.2663316582914573	0.32160804020100503	0.5527638190954773	0.3391959798994975	0.10804020100502515	0.3743718592964824	0.32914572864321606	0.2964824120603015	0.31909547738693467	0.23366834170854273	0.4472361809045226	0.41959798994974873	0.38944723618090454	0.19095477386934673	0.32160804020100503	0.3542713567839196	0.32412060301507534	0.3869346733668342	0.4221105527638191	0.19095477386934673	0.11055276381909548	0.7437185929648241	0.14572864321608037	0.4396984924623116	0.25879396984924624	0.30150753768844224	0.5251256281407035	0.3165829145728643	0.15829145728643218"
"sp|Q8G6W1|DNAK_BIFLO	0.35942492012779553	0.3801916932907348	0.2603833865814697	0.46645367412140576	0.33706070287539935	0.19648562300319483	0.6118210862619808	0.19808306709265175	0.1900958466453674	0.48722044728434505	0.23961661341853036	0.27316293929712454	0.6118210862619808	0.3003194888178914	0.08785942492012777	0.41533546325878595	0.3306709265175719	0.2539936102236421	0.38338658146964855	0.22843450479233227	0.38817891373801916	0.4536741214057508	0.36261980830670926	0.18370607028753994	0.2731629392971246	0.3546325878594249	0.37220447284345043	0.4185303514376997	0.3977635782747604	0.18370607028753994	0.11501597444089456	0.7140575079872205	0.17092651757188504	0.4329073482428115	0.26038338658146964	0.30670926517571884	0.4329073482428115	0.35942492012779553	0.20766773162939295"
"gi|25989631|gb|AAN28926.1|	0.3210161662817552	0.3995381062355658	0.279445727482679	0.4133949191685912	0.3533487297921478	0.2332563510392609	0.5842956120092379	0.18475750577367206	0.2309468822170901	0.418013856812933	0.2817551963048499	0.3002309468822171	0.5496535796766744	0.3418013856812933	0.1085450346420323	0.3787528868360277	0.3441108545034642	0.2771362586605081	0.3233256351039261	0.22632794457274827	0.4503464203233256	0.42725173210161665	0.3648960739030023	0.20785219399538096	0.3002309468822171	0.3672055427251732	0.33256351039260973	0.3995381062355658	0.39260969976905313	0.20785219399538102	0.11085450346420324	0.7575057736720554	0.13163972286374137	0.47113163972286376	0.24018475750577367	0.28868360277136257	0.49191685912240185	0.3210161662817552	0.18706697459584287"
"gi|424714947|ref|YP_007015662.1|	0.33697632058287796	0.36065573770491804	0.302367941712204	0.43169398907103823	0.3697632058287796	0.19854280510018213	0.5919854280510018	0.21129326047358835	0.1967213114754098	0.42987249544626593	0.2586520947176685	0.3114754098360656	0.5683060109289617	0.3460837887067395	0.08561020036429878	0.3770491803278688	0.3224043715846995	0.3005464480874317	0.33515482695810567	0.2331511839708561	0.4316939890710382	0.40255009107468126	0.424408014571949	0.1730418943533697	0.3114754098360656	0.34790528233151186	0.34061930783242256	0.37522768670309653	0.4517304189435337	0.1730418943533697	0.1092896174863388	0.7377049180327869	0.15300546448087426	0.46994535519125685	0.26958105646630237	0.2604735883424407	0.48269581056466304	0.33697632058287796	0.180327868852459"
"sp|Q8N3Y7|RDHE2_HUMAN	0.2621359223300971	0.343042071197411	0.39482200647249194	0.3300970873786408	0.34627831715210355	0.3236245954692556	0.4401294498381877	0.24271844660194175	0.31715210355987056	0.37540453074433655	0.20064724919093851	0.42394822006472493	0.47572815533980584	0.3592233009708738	0.16504854368932037	0.33980582524271846	0.27184466019417475	0.38834951456310673	0.2912621359223301	0.18446601941747573	0.5242718446601942	0.3656957928802589	0.36245954692556637	0.27184466019417475	0.42394822006472493	0.2977346278317152	0.2783171521035599	0.3042071197411003	0.42394822006472493	0.2718446601941748	0.11326860841423948	0.7928802588996764	0.09385113268608414	0.4563106796116505	0.3042071197411003	0.23948220064724918	0.5242718446601942	0.2621359223300971	0.21359223300970875"
"sp|Q8R010|AIMP2_MOUSE	0.2875	0.390625	0.321875	0.396875	0.321875	0.28125	0.528125	0.20625	0.26562500000000006	0.45625	0.2	0.34374999999999994	0.55	0.359375	0.09062499999999996	0.396875	0.296875	0.30625	0.325	0.225	0.45000000000000007	0.396875	0.384375	0.21875	0.34375	0.3375	0.31875	0.325	0.45625	0.21875000000000006	0.096875	0.809375	0.09375	0.45625	0.259375	0.28437499999999993	0.425	0.2875	0.2875"
"gi|19338968|gb|AAL86900.1|AF479030_1	0.33882783882783885	0.3608058608058608	0.30036630036630035	0.4065934065934066	0.3791208791208791	0.2142857142857143	0.5494505494505495	0.23626373626373626	0.21428571428571425	0.4267399267399267	0.2564102564102564	0.31684981684981683	0.5567765567765568	0.3443223443223443	0.09890109890109888	0.39194139194139194	0.3076923076923077	0.3003663003663004	0.3498168498168498	0.20695970695970695	0.44322344322344326	0.3956043956043956	0.3901098901098901	0.21428571428571436	0.31684981684981683	0.32967032967032966	0.3534798534798535	0.3717948717948718	0.4139194139194139	0.2142857142857143	0.1282051282051282	0.7216117216117216	0.1501831501831502	0.47985347985347987	0.2509157509157509	0.26923076923076916	0.47435897435897434	0.33882783882783885	0.18681318681318682"
"sp|Q8X1T3|PYC_PICAN	0.31659574468085105	0.3651063829787234	0.31829787234042556	0.3821276595744681	0.34127659574468083	0.27659574468085113	0.5276595744680851	0.2025531914893617	0.2697872340425532	0.41702127659574467	0.23574468085106384	0.34723404255319157	0.5429787234042553	0.32680851063829786	0.1302127659574468	0.41702127659574467	0.2714893617021277	0.3114893617021277	0.3293617021276596	0.21361702127659574	0.45702127659574465	0.38893617021276594	0.37446808510638296	0.2365957446808511	0.3472340425531915	0.3131914893617021	0.33957446808510644	0.32680851063829786	0.43659574468085105	0.2365957446808511	0.1123404255319149	0.7608510638297873	0.1268085106382978	0.428936170212766	0.2885106382978723	0.2825531914893617	0.454468085106383	0.31659574468085105	0.22893617021276602"
"gi|30995493|gb|AAP42760.1|	0.28402366863905326	0.4289940828402367	0.28698224852071	0.3994082840236686	0.3609467455621302	0.23964497041420124	0.5532544378698225	0.21893491124260356	0.2278106508875739	0.4260355029585799	0.2514792899408284	0.32248520710059175	0.5473372781065089	0.33136094674556216	0.12130177514792895	0.38461538461538464	0.34023668639053256	0.27514792899408286	0.3047337278106509	0.24260355029585798	0.4526627218934911	0.4408284023668639	0.3254437869822485	0.23372781065088766	0.3224852071005917	0.3668639053254438	0.31065088757396453	0.39349112426035504	0.3727810650887574	0.23372781065088755	0.10946745562130178	0.7869822485207101	0.10355029585798814	0.3698224852071006	0.3165680473372781	0.3136094674556213	0.4526627218934911	0.28402366863905326	0.26331360946745563"
"gi|13361170|dbj|BAB35128.1|	0.2814207650273224	0.4098360655737705	0.3087431693989071	0.4344262295081967	0.29508196721311475	0.2704918032786886	0.5655737704918032	0.17759562841530055	0.25683060109289624	0.41530054644808745	0.24863387978142076	0.3360655737704918	0.5573770491803278	0.3333333333333333	0.10928961748633886	0.3797814207650273	0.3251366120218579	0.2950819672131148	0.29508196721311475	0.26229508196721313	0.4426229508196721	0.45081967213114754	0.36065573770491804	0.18852459016393447	0.3360655737704918	0.35792349726775957	0.3060109289617486	0.3825136612021858	0.42896174863387976	0.18852459016393447	0.07650273224043716	0.7978142076502732	0.12568306010928965	0.4098360655737705	0.27595628415300544	0.31420765027322406	0.47540983606557374	0.2814207650273224	0.24316939890710387"
"sp|Q92211|G3P_CANAW	0.2716417910447761	0.4298507462686567	0.29850746268656714	0.3970149253731343	0.34626865671641793	0.25671641791044775	0.5343283582089552	0.21791044776119403	0.24776119402985078	0.42686567164179107	0.23880597014925373	0.3343283582089551	0.5522388059701493	0.3283582089552239	0.11940298507462682	0.36716417910447763	0.34328358208955223	0.28955223880597014	0.3164179104477612	0.23582089552238805	0.4477611940298508	0.4507462686567164	0.3283582089552239	0.2208955223880597	0.33432835820895523	0.3761194029850746	0.28955223880597014	0.40298507462686567	0.3761194029850746	0.22089552238805965	0.11343283582089553	0.7701492537313432	0.11641791044776117	0.36716417910447763	0.3253731343283582	0.3074626865671642	0.4716417910447761	0.2716417910447761	0.2567164179104478"
"gi|254568386|ref|XP_002491303.1|	0.3063700707785642	0.391304347826087	0.3023255813953489	0.4277047522750253	0.301314459049545	0.27098078867542974	0.5652173913043478	0.17492416582406473	0.2598584428715875	0.4378159757330637	0.2275025278058645	0.33468149646107176	0.5733063700707786	0.2891809908998989	0.13751263902932254	0.39332659251769464	0.3154701718907988	0.29120323559150657	0.35490394337714865	0.21840242669362994	0.42669362992922144	0.41456016177957533	0.36299292214357937	0.2224469160768453	0.3346814964610718	0.339737108190091	0.3255813953488372	0.3640040444893832	0.41354903943377147	0.22244691607684525	0.1102123356926188	0.7613751263902933	0.12841253791708795	0.3923154701718908	0.30738119312436807	0.3003033367037412	0.44691607684529827	0.3063700707785642	0.24671385237613758"
"sp|Q93VT9|RL101_ARATH	0.33181818181818185	0.36818181818181817	0.30000000000000004	0.2727272727272727	0.4772727272727273	0.25	0.4909090909090909	0.2681818181818182	0.24090909090909085	0.3409090909090909	0.33181818181818185	0.3272727272727273	0.5318181818181819	0.32727272727272727	0.14090909090909087	0.45454545454545453	0.2545454545454545	0.2909090909090909	0.35	0.18181818181818182	0.4681818181818182	0.37272727272727274	0.2681818181818182	0.359090909090909	0.32727272727272727	0.3	0.37272727272727274	0.2818181818181818	0.35909090909090907	0.3590909090909092	0.20454545454545456	0.7272727272727273	0.06818181818181812	0.4954545454545455	0.2590909090909091	0.24545454545454543	0.4590909090909091	0.33181818181818185	0.20909090909090905"
"gi|40805818|gb|AAP02959.2|	0.3253012048192771	0.3654618473895582	0.3092369477911646	0.40160642570281124	0.3453815261044177	0.25301204819277107	0.5863453815261044	0.17670682730923695	0.23694779116465867	0.42570281124497994	0.25301204819277107	0.32128514056224905	0.5502008032128514	0.3172690763052209	0.13253012048192775	0.3895582329317269	0.3172690763052209	0.29317269076305225	0.321285140562249	0.2289156626506024	0.44979919678714864	0.39357429718875503	0.41767068273092367	0.1887550200803213	0.321285140562249	0.3413654618473896	0.3373493975903614	0.3453815261044177	0.46586345381526106	0.1887550200803212	0.10843373493975904	0.7630522088353414	0.12851405622489953	0.43775100401606426	0.2971887550200803	0.26506024096385544	0.4899598393574297	0.3253012048192771	0.1847389558232932"
"UPI0000051AA3	0.3074626865671642	0.3880597014925373	0.30447761194029854	0.42686567164179107	0.3611940298507463	0.2119402985074626	0.5671641791044776	0.22686567164179106	0.20597014925373136	0.4208955223880597	0.2507462686567164	0.3283582089552239	0.5611940298507463	0.34328358208955223	0.09552238805970148	0.3761194029850746	0.3253731343283582	0.2985074626865672	0.30149253731343284	0.25970149253731345	0.4388059701492537	0.4208955223880597	0.373134328358209	0.2059701492537313	0.3283582089552239	0.3492537313432836	0.3223880597014925	0.3850746268656716	0.408955223880597	0.20597014925373136	0.1044776119402985	0.7671641791044777	0.12835820895522387	0.3970149253731343	0.3164179104477612	0.2865671641791045	0.47761194029850745	0.3074626865671642	0.2149253731343283"
"UPI00000513F1	0.3227848101265823	0.3881856540084388	0.289029535864979	0.40717299578059074	0.29957805907172996	0.2932489451476793	0.5569620253164557	0.16033755274261605	0.28270042194092826	0.4240506329113924	0.23628691983122363	0.3396624472573839	0.5464135021097046	0.3227848101265823	0.1308016877637131	0.4282700421940928	0.29324894514767935	0.27848101265822783	0.34177215189873417	0.20464135021097046	0.4535864978902953	0.4008438818565401	0.36075949367088606	0.23839662447257387	0.339662447257384	0.3206751054852321	0.339662447257384	0.35654008438818563	0.4050632911392405	0.23839662447257387	0.10126582278481013	0.7552742616033755	0.14345991561181437	0.4219409282700422	0.28270042194092826	0.2953586497890296	0.4451476793248945	0.3227848101265823	0.2320675105485232"
"tr|Q98TD4|Q98TD4_HYLJA	0.2674772036474164	0.42249240121580545	0.3100303951367781	0.3829787234042553	0.3404255319148936	0.2765957446808511	0.5288753799392097	0.20364741641337386	0.2674772036474164	0.3799392097264438	0.2735562310030395	0.3465045592705167	0.5319148936170213	0.3465045592705167	0.12158054711246202	0.3799392097264438	0.3191489361702128	0.3009118541033434	0.2887537993920973	0.24316109422492402	0.46808510638297873	0.41641337386018235	0.3465045592705167	0.237082066869301	0.3465045592705167	0.3586626139817629	0.2948328267477204	0.3525835866261398	0.41033434650455924	0.237082066869301	0.10030395136778116	0.7963525835866262	0.10334346504559266	0.4194528875379939	0.2857142857142857	0.2948328267477204	0.48936170212765956	0.2674772036474164	0.2431610942249241"
"tr|Q9AIS0|Q9AIS0_9STAP	0.3648745519713262	0.44946236559139785	0.18566308243727603	0.5204301075268817	0.2716845878136201	0.20788530465949823	0.621505376344086	0.18351254480286738	0.19498207885304664	0.5870967741935483	0.16272401433691755	0.25017921146953415	0.6645161290322581	0.26594982078853047	0.06953405017921144	0.47240143369175625	0.3548387096774194	0.17275985663082438	0.36702508960573477	0.2974910394265233	0.33548387096774196	0.4258064516129032	0.34767025089605735	0.22652329749103944	0.25017921146953404	0.3727598566308244	0.37706093189964157	0.3949820788530466	0.37849462365591396	0.22652329749103944	0.11326164874551971	0.7992831541218638	0.08745519713261651	0.34623655913978496	0.3060931899641577	0.3476702508960574	0.3154121863799283	0.3648745519713262	0.31971326164874553"
"gi|21666599|gb|AAM73770.1|AF421899_1	0.3005952380952381	0.40773809523809523	0.29166666666666663	0.43154761904761907	0.3601190476190476	0.20833333333333331	0.5892857142857143	0.20833333333333334	0.20238095238095236	0.41369047619047616	0.26785714285714285	0.318452380952381	0.5505952380952381	0.35119047619047616	0.0982142857142857	0.37202380952380953	0.34226190476190477	0.2857142857142857	0.28869047619047616	0.2619047619047619	0.4494047619047619	0.4375	0.36904761904761907	0.19345238095238093	0.31845238095238093	0.3630952380952381	0.318452380952381	0.40476190476190477	0.4017857142857143	0.19345238095238093	0.09226190476190477	0.7886904761904762	0.11904761904761907	0.3898809523809524	0.31547619047619047	0.2946428571428572	0.48214285714285715	0.3005952380952381	0.2172619047619047"
