"#	hydrophobicity_PRAM900101.Tr1221	hydrophobicity_PRAM900101.Tr1331	hydrophobicity_PRAM900101.Tr2332	hydrophobicity_ARGP820101.Tr1221	hydrophobicity_ARGP820101.Tr1331	hydrophobicity_ARGP820101.Tr2332	hydrophobicity_ZIMJ680101.Tr1221	hydrophobicity_ZIMJ680101.Tr1331	hydrophobicity_ZIMJ680101.Tr2332	hydrophobicity_PONP930101.Tr1221	hydrophobicity_PONP930101.Tr1331	hydrophobicity_PONP930101.Tr2332	hydrophobicity_CASG920101.Tr1221	hydrophobicity_CASG920101.Tr1331	hydrophobicity_CASG920101.Tr2332	hydrophobicity_ENGD860101.Tr1221	hydrophobicity_ENGD860101.Tr1331	hydrophobicity_ENGD860101.Tr2332	hydrophobicity_FASG890101.Tr1221	hydrophobicity_FASG890101.Tr1331	hydrophobicity_FASG890101.Tr2332	normwaalsvolume.Tr1221	normwaalsvolume.Tr1331	normwaalsvolume.Tr2332	polarity.Tr1221	polarity.Tr1331	polarity.Tr2332	polarizability.Tr1221	polarizability.Tr1331	polarizability.Tr2332	charge.Tr1221	charge.Tr1331	charge.Tr2332	secondarystruct.Tr1221	secondarystruct.Tr1331	secondarystruct.Tr2332	solventaccess.Tr1221	solventaccess.Tr1331	solventaccess.Tr2332"
"sp|Q67BT3|S13A5_MOUSE	0.14886164623467601	0.15236427320490367	0.29772329246935203	0.20490367775831875	0.1786339754816112	0.23467600700525393	0.22591943957968477	0.2381786339754816	0.16112084063047286	0.11208406304728546	0.28896672504378285	0.1681260945709282	0.29071803852889666	0.12784588441331	0.159369527145359	0.15586690017513136	0.21891418563922943	0.22416812609457093	0.09457092819614711	0.2136602451838879	0.20490367775831875	0.2714535901926445	0.18213660245183888	0.18388791593695272	0.2819614711033275	0.17513134851138354	0.13660245183887915	0.24168126094570927	0.14886164623467601	0.2171628721541156	0.11733800350262696	0.01926444833625219	0.10332749562171628	0.30472854640980734	0.1733800350262697	0.16987740805604204	0.16112084063047286	0.28371278458844135	0.14010507880910683"
"sp|Q8JZQ9|EIF3B_MOUSE	0.2518703241895262	0.21321695760598502	0.17955112219451372	0.27680798004987534	0.2281795511221945	0.15835411471321695	0.2057356608478803	0.2817955112219451	0.08478802992518704	0.1970074812967581	0.29301745635910226	0.11221945137157108	0.3167082294264339	0.15336658354114713	0.05860349127182045	0.2718204488778055	0.23815461346633415	0.12967581047381546	0.16832917705735662	0.33665835411471323	0.13341645885286782	0.2793017456359102	0.18952618453865336	0.1708229426433915	0.16209476309226933	0.243142144638404	0.23940149625935161	0.2830423940149626	0.16832917705735662	0.19201995012468828	0.18079800498753118	0.04114713216957606	0.2344139650872818	0.21072319201995013	0.23815461346633415	0.1633416458852868	0.3054862842892768	0.18329177057356608	0.1596009975062344"
"sp|Q9Z0F3|B2L10_MOUSE	0.21052631578947367	0.17894736842105263	0.22105263157894736	0.23157894736842105	0.21052631578947367	0.1736842105263158	0.1736842105263158	0.2789473684210526	0.08421052631578947	0.16842105263157894	0.23157894736842105	0.16842105263157894	0.2894736842105263	0.12105263157894737	0.07894736842105263	0.1736842105263158	0.20526315789473684	0.1736842105263158	0.10526315789473684	0.28421052631578947	0.12631578947368421	0.20526315789473684	0.21578947368421053	0.21052631578947367	0.20526315789473684	0.19473684210526315	0.1736842105263158	0.18947368421052632	0.18947368421052632	0.23684210526315788	0.18947368421052632	0.031578947368421054	0.16842105263157894	0.2	0.21052631578947367	0.12631578947368421	0.24210526315789474	0.1736842105263158	0.14736842105263157"
"sp|Q3UQN2|FCHO2_MOUSE	0.24133663366336633	0.20173267326732675	0.21905940594059406	0.24257425742574257	0.2400990099009901	0.1707920792079208	0.20668316831683167	0.31064356435643564	0.0952970297029703	0.18688118811881188	0.33044554455445546	0.1150990099009901	0.349009900990099	0.13861386138613863	0.04579207920792079	0.25495049504950495	0.24752475247524752	0.1707920792079208	0.1547029702970297	0.3155940594059406	0.17202970297029702	0.2995049504950495	0.1547029702970297	0.15099009900990099	0.20915841584158415	0.23638613861386137	0.22400990099009901	0.3155940594059406	0.125	0.1806930693069307	0.1707920792079208	0.0297029702970297	0.1782178217821782	0.23143564356435645	0.2400990099009901	0.16831683168316833	0.26113861386138615	0.23267326732673269	0.18193069306930693"
"sp|Q78KK3|S22AI_MOUSE	0.12839506172839507	0.10617283950617284	0.37037037037037035	0.20987654320987653	0.2691358024691358	0.22469135802469137	0.145679012345679	0.36049382716049383	0.13333333333333333	0.1580246913580247	0.2814814814814815	0.2	0.38765432098765434	0.12345679012345678	0.09382716049382717	0.17530864197530865	0.17777777777777778	0.29876543209876544	0.08395061728395062	0.24938271604938272	0.2617283950617284	0.31851851851851853	0.18024691358024691	0.14074074074074075	0.36049382716049383	0.12098765432098765	0.13333333333333333	0.3135802469135803	0.15555555555555556	0.1654320987654321	0.09876543209876543	0.007407407407407408	0.056790123456790124	0.24938271604938272	0.23950617283950618	0.17037037037037037	0.1506172839506173	0.3333333333333333	0.08395061728395062"
"sp|Q6NVG1|LPCT4_MOUSE	0.2045889101338432	0.17590822179732313	0.26577437858508607	0.21606118546845124	0.2332695984703633	0.2294455066921606	0.1491395793499044	0.3422562141491396	0.11281070745697896	0.1950286806883365	0.26195028680688337	0.1835564053537285	0.3575525812619503	0.11854684512428298	0.09177820267686425	0.2045889101338432	0.24091778202676864	0.18546845124282982	0.1491395793499044	0.2887189292543021	0.18738049713193117	0.2944550669216061	0.16252390057361377	0.15296367112810708	0.248565965583174	0.19694072657743786	0.1950286806883365	0.28680688336520077	0.12810707456978968	0.18738049713193117	0.1586998087954111	0.0057361376673040155	0.13001912045889102	0.24091778202676864	0.24665391969407266	0.14149139579349904	0.25430210325047803	0.23518164435946462	0.12619502868068833"
"sp|Q8K273|EMC5_MOUSE	0.2153846153846154	0.19230769230769232	0.2923076923076923	0.2230769230769231	0.2230769230769231	0.25384615384615383	0.2076923076923077	0.35384615384615387	0.12307692307692308	0.13846153846153847	0.26153846153846155	0.2076923076923077	0.36153846153846153	0.12307692307692308	0.1076923076923077	0.23846153846153847	0.24615384615384617	0.23846153846153847	0.15384615384615385	0.3	0.18461538461538463	0.3	0.19230769230769232	0.19230769230769232	0.26153846153846155	0.2076923076923077	0.2	0.3230769230769231	0.16923076923076924	0.2153846153846154	0.18461538461538463	0.023076923076923078	0.14615384615384616	0.2230769230769231	0.2692307692307692	0.14615384615384616	0.23076923076923078	0.2153846153846154	0.17692307692307693"
"sp|P43553|ALR2_YEAST	0.2765460910151692	0.17736289381563594	0.21586931155192532	0.2718786464410735	0.2100350058343057	0.1516919486581097	0.20303383897316218	0.2765460910151692	0.08751458576429405	0.20770128354725786	0.2998833138856476	0.12135355892648775	0.34655775962660446	0.13302217036172695	0.058343057176196034	0.27537922987164526	0.22987164527421236	0.16102683780630106	0.16569428238039674	0.31271878646441076	0.16686114352392065	0.2952158693115519	0.2088681446907818	0.15635939323220538	0.20536756126021002	0.21586931155192532	0.2590431738623104	0.29054842473745623	0.18319719953325556	0.18203033838973162	0.17736289381563594	0.023337222870478413	0.19603267211201866	0.2088681446907818	0.24737456242707118	0.18319719953325556	0.23803967327887982	0.21703617269544925	0.21586931155192532"
"sp|Q00539|NAM8_YEAST	0.2471264367816092	0.16666666666666666	0.2222222222222222	0.2260536398467433	0.23371647509578544	0.12643678160919541	0.1685823754789272	0.2662835249042146	0.07854406130268199	0.18199233716475097	0.29310344827586204	0.12643678160919541	0.34674329501915707	0.1053639846743295	0.06321839080459771	0.2662835249042146	0.21264367816091953	0.16475095785440613	0.1743295019157088	0.23946360153256704	0.21264367816091953	0.31800766283524906	0.17049808429118773	0.1532567049808429	0.23180076628352492	0.18773946360153257	0.23371647509578544	0.31417624521072796	0.1475095785440613	0.17624521072796934	0.11494252873563218	0.0038314176245210726	0.09578544061302682	0.14559386973180077	0.25287356321839083	0.20306513409961685	0.24904214559386972	0.23180076628352492	0.16475095785440613"
"sp|Q07824|TPO1_YEAST	0.15555555555555556	0.12478632478632479	0.3111111111111111	0.19487179487179487	0.20170940170940171	0.2222222222222222	0.1794871794871795	0.28034188034188035	0.13333333333333333	0.15042735042735042	0.24957264957264957	0.21025641025641026	0.305982905982906	0.13846153846153847	0.14871794871794872	0.18974358974358974	0.21025641025641026	0.2153846153846154	0.09743589743589744	0.19658119658119658	0.24786324786324787	0.27008547008547007	0.22393162393162394	0.1606837606837607	0.305982905982906	0.15384615384615385	0.147008547008547	0.2376068376068376	0.1811965811965812	0.20341880341880342	0.10427350427350428	0.008547008547008548	0.13504273504273503	0.27521367521367524	0.2	0.1829059829059829	0.1675213675213675	0.26495726495726496	0.11282051282051282"
"sp|P32585|MED18_YEAST	0.2222222222222222	0.22875816993464052	0.22875816993464052	0.24509803921568626	0.2908496732026144	0.1111111111111111	0.1895424836601307	0.32679738562091504	0.06862745098039216	0.13398692810457516	0.4084967320261438	0.07516339869281045	0.3431372549019608	0.17973856209150327	0.058823529411764705	0.23529411764705882	0.27450980392156865	0.17647058823529413	0.16339869281045752	0.3006535947712418	0.2222222222222222	0.3235294117647059	0.16013071895424835	0.16993464052287582	0.23202614379084968	0.25163398692810457	0.20588235294117646	0.3104575163398693	0.14705882352941177	0.1830065359477124	0.13071895424836602	0.0196078431372549	0.16993464052287582	0.20261437908496732	0.25163398692810457	0.21895424836601307	0.24836601307189543	0.25163398692810457	0.20261437908496732"
"sp|P00724|INV2_YEAST	0.2523540489642185	0.1751412429378531	0.2297551789077213	0.18267419962335216	0.3107344632768362	0.14124293785310735	0.15065913370998116	0.3691148775894539	0.06779661016949153	0.14124293785310735	0.3314500941619586	0.11864406779661017	0.3182674199623352	0.14689265536723164	0.10546139359698682	0.2504708097928437	0.21092278719397364	0.1713747645951036	0.1544256120527307	0.2768361581920904	0.18832391713747645	0.2900188323917137	0.1958568738229755	0.17702448210922786	0.2222222222222222	0.2278719397363465	0.21468926553672316	0.2806026365348399	0.17890772128060264	0.19397363465160075	0.12052730696798493	0.01694915254237288	0.1902071563088512	0.24105461393596986	0.22598870056497175	0.2184557438794727	0.2222222222222222	0.2222222222222222	0.20527306967984935"
"sp|Q05998|THI7_YEAST	0.1624790619765494	0.11222780569514237	0.34505862646566166	0.20770519262981574	0.25795644891122277	0.17755443886097153	0.18257956448911222	0.3015075376884422	0.09715242881072027	0.12060301507537688	0.2981574539363484	0.18927973199329984	0.304857621440536	0.18760469011725292	0.1407035175879397	0.18592964824120603	0.16917922948073702	0.25125628140703515	0.10385259631490787	0.23450586264656617	0.25795644891122277	0.25795644891122277	0.24623115577889448	0.1708542713567839	0.33500837520938026	0.152428810720268	0.135678391959799	0.24120603015075376	0.22278056951423786	0.19430485762144054	0.10385259631490787	0.01340033500837521	0.10385259631490787	0.22780569514237856	0.18425460636515914	0.25795644891122277	0.1507537688442211	0.2897822445561139	0.12395309882747069"
"sp|P31381|FUN26_YEAST	0.16472868217054262	0.13565891472868216	0.2926356589147287	0.17054263565891473	0.2131782945736434	0.20155038759689922	0.14534883720930233	0.2713178294573643	0.13953488372093023	0.1434108527131783	0.31007751937984496	0.12209302325581395	0.28294573643410853	0.16085271317829458	0.12596899224806202	0.1686046511627907	0.1937984496124031	0.22286821705426357	0.12209302325581395	0.2441860465116279	0.1996124031007752	0.3023255813953488	0.15891472868217055	0.20155038759689922	0.27325581395348836	0.15891472868217055	0.14147286821705427	0.2596899224806202	0.13565891472868216	0.2248062015503876	0.10077519379844961	0.013565891472868217	0.14147286821705427	0.21705426356589147	0.20930232558139536	0.1937984496124031	0.18410852713178294	0.2655038759689923	0.11627906976744186"
"sp|Q04067|EIF3G_YEAST	0.2454212454212454	0.21245421245421245	0.19413919413919414	0.34065934065934067	0.1684981684981685	0.15384615384615385	0.23443223443223443	0.23076923076923078	0.0695970695970696	0.2271062271062271	0.304029304029304	0.13186813186813187	0.39194139194139194	0.12454212454212454	0.04395604395604396	0.2600732600732601	0.24175824175824176	0.14285714285714285	0.15384615384615385	0.3333333333333333	0.18315018315018314	0.23809523809523808	0.17216117216117216	0.20512820512820512	0.19047619047619047	0.2454212454212454	0.21245421245421245	0.2600732600732601	0.14285714285714285	0.23443223443223443	0.24175824175824176	0.05860805860805861	0.1794871794871795	0.2564102564102564	0.2783882783882784	0.10256410256410256	0.304029304029304	0.20146520146520147	0.15384615384615385"
"sp|P36062|AVT3_YEAST	0.19971056439942114	0.12011577424023155	0.2894356005788712	0.18523878437047755	0.23299565846599132	0.1837916063675832	0.15340086830680175	0.2937771345875543	0.10274963820549927	0.19536903039073805	0.27206946454413894	0.15195369030390737	0.30390738060781475	0.13748191027496381	0.1085383502170767	0.2199710564399421	0.1808972503617945	0.2141823444283647	0.14182344428364688	0.2503617945007236	0.191027496382055	0.29667149059334297	0.18668596237337193	0.1389290882778582	0.276410998552822	0.1476121562952243	0.19247467438494936	0.2937771345875543	0.1548480463096961	0.170767004341534	0.12735166425470332	0.008683068017366137	0.0955137481910275	0.22286541244573083	0.22286541244573083	0.17945007235890015	0.17800289435600578	0.276410998552822	0.14182344428364688"
"sp|P38624|PSB1_YEAST	0.17289719626168223	0.1822429906542056	0.21962616822429906	0.2897196261682243	0.19626168224299065	0.16355140186915887	0.21495327102803738	0.2523364485981308	0.09813084112149532	0.19158878504672897	0.2850467289719626	0.16355140186915887	0.3644859813084112	0.11214953271028037	0.09345794392523364	0.18691588785046728	0.2336448598130841	0.16822429906542055	0.17289719626168223	0.2757009345794392	0.20093457943925233	0.24299065420560748	0.16822429906542055	0.20093457943925233	0.21962616822429906	0.22897196261682243	0.13551401869158877	0.24299065420560748	0.14018691588785046	0.22897196261682243	0.14953271028037382	0.04672897196261682	0.16822429906542055	0.2523364485981308	0.2336448598130841	0.16822429906542055	0.22897196261682243	0.2523364485981308	0.1261682242990654"
"sp|P42839|VNX1_YEAST	0.1819184123484013	0.1345093715545755	0.27673649393605293	0.21940463065049615	0.2205071664829107	0.19845644983461963	0.17640573318632854	0.28335170893054024	0.12458654906284454	0.1587651598676957	0.28114663726571115	0.13671444321940462	0.30209481808158767	0.16207276736493936	0.12679162072767364	0.20507166482910694	0.20837927232635062	0.1918412348401323	0.11907386990077178	0.25689084895259096	0.20727673649393605	0.269018743109151	0.17861080485115766	0.1730981256890849	0.2414553472987872	0.17640573318632854	0.16648291069459759	0.26681367144432194	0.14773980154355015	0.2039691289966924	0.11356119073869901	0.012127894156560088	0.11245865490628446	0.24476295479603086	0.22712238147739802	0.16538037486218302	0.17971334068357223	0.25027563395810365	0.13671444321940462"
"sp|P23585|HXT2_YEAST	0.17962962962962964	0.12962962962962962	0.32407407407407407	0.20185185185185187	0.24444444444444444	0.21481481481481482	0.19074074074074074	0.3111111111111111	0.13333333333333333	0.12037037037037036	0.2518518518518518	0.21296296296296297	0.2814814814814815	0.1685185185185185	0.16111111111111112	0.20925925925925926	0.17407407407407408	0.2537037037037037	0.12962962962962962	0.20925925925925926	0.24074074074074073	0.29444444444444445	0.20925925925925926	0.17777777777777778	0.3148148148148148	0.15	0.16296296296296298	0.2814814814814815	0.18518518518518517	0.20185185185185187	0.12037037037037036	0.016666666666666666	0.1037037037037037	0.2518518518518518	0.1962962962962963	0.21851851851851853	0.17777777777777778	0.26666666666666666	0.13148148148148148"
"sp|P25043|PSB2_YEAST	0.2	0.17692307692307693	0.22692307692307692	0.28076923076923077	0.21153846153846154	0.16538461538461538	0.23461538461538461	0.26153846153846155	0.1076923076923077	0.20384615384615384	0.2653846153846154	0.16153846153846155	0.33076923076923076	0.13076923076923078	0.07692307692307693	0.21153846153846154	0.21923076923076923	0.18461538461538463	0.16923076923076924	0.2846153846153846	0.17692307692307693	0.28846153846153844	0.13846153846153847	0.20384615384615384	0.19615384615384615	0.23076923076923078	0.2	0.28846153846153844	0.11538461538461539	0.22692307692307692	0.15	0.026923076923076925	0.1576923076923077	0.23076923076923078	0.2	0.2076923076923077	0.23461538461538461	0.23846153846153847	0.1423076923076923"
"sp|Q06106|MRD1_YEAST	0.23137697516930023	0.21557562076749437	0.17042889390519186	0.2832957110609481	0.18171557562076748	0.15575620767494355	0.23137697516930023	0.2381489841986456	0.09480812641083522	0.19074492099322798	0.2652370203160271	0.1275395033860045	0.3047404063205418	0.11963882618510158	0.05304740406320542	0.23024830699774265	0.255079006772009	0.12641083521444696	0.172686230248307	0.3013544018058691	0.12302483069977427	0.25395033860045146	0.18623024830699775	0.21557562076749437	0.16027088036117382	0.2325056433408578	0.22573363431151242	0.2516930022573363	0.16591422121896163	0.23589164785553046	0.21218961625282168	0.056433408577878104	0.19187358916478556	0.20090293453724606	0.2697516930022573	0.1343115124153499	0.2945823927765237	0.14446952595936793	0.1523702031602709"
"sp|P06103|EIF3B_YEAST	0.20603674540682415	0.2545931758530184	0.20603674540682415	0.27034120734908135	0.24540682414698162	0.18503937007874016	0.2230971128608924	0.2821522309711286	0.1167979002624672	0.16010498687664043	0.3766404199475066	0.10498687664041995	0.3464566929133858	0.18766404199475065	0.07217847769028872	0.20866141732283464	0.29658792650918636	0.1272965879265092	0.15223097112860892	0.3451443569553806	0.1889763779527559	0.23622047244094488	0.2047244094488189	0.22440944881889763	0.19291338582677164	0.2887139107611549	0.18241469816272965	0.22703412073490814	0.17454068241469817	0.2545931758530184	0.18635170603674542	0.03937007874015748	0.19553805774278216	0.2545931758530184	0.2099737532808399	0.19160104986876642	0.2874015748031496	0.21653543307086615	0.1732283464566929"
"sp|Q02486|ABF2_YEAST	0.3021978021978022	0.21978021978021978	0.13736263736263737	0.21978021978021978	0.24725274725274726	0.2032967032967033	0.1813186813186813	0.3076923076923077	0.12087912087912088	0.1978021978021978	0.34615384615384615	0.06593406593406594	0.36813186813186816	0.13186813186813187	0.06593406593406594	0.26373626373626374	0.25824175824175827	0.07692307692307693	0.11538461538461539	0.3791208791208791	0.12087912087912088	0.21978021978021978	0.1978021978021978	0.25824175824175827	0.13186813186813187	0.2802197802197802	0.23076923076923078	0.23626373626373626	0.14835164835164835	0.3076923076923077	0.24725274725274726	0.06043956043956044	0.17032967032967034	0.25274725274725274	0.3241758241758242	0.0989010989010989	0.2857142857142857	0.16483516483516483	0.23626373626373626"
"sp|P36160|RPF2_YEAST	0.24198250728862974	0.26822157434402333	0.17201166180758018	0.24489795918367346	0.239067055393586	0.19825072886297376	0.22740524781341107	0.2857142857142857	0.15160349854227406	0.17784256559766765	0.3673469387755102	0.10204081632653061	0.3469387755102041	0.16326530612244897	0.04664723032069971	0.2099125364431487	0.3177842565597668	0.12244897959183673	0.18658892128279883	0.36443148688046645	0.1457725947521866	0.23615160349854228	0.21282798833819241	0.2303206997084548	0.15743440233236153	0.3119533527696793	0.22157434402332363	0.24198250728862974	0.17784256559766765	0.2653061224489796	0.25072886297376096	0.008746355685131196	0.2478134110787172	0.23615160349854228	0.282798833819242	0.13119533527696792	0.34110787172011664	0.17201166180758018	0.16909620991253643"
"sp|P15380|PUT4_YEAST	0.16293929712460065	0.14057507987220447	0.28753993610223644	0.2268370607028754	0.2108626198083067	0.1964856230031949	0.16932907348242812	0.28115015974440893	0.11022364217252396	0.19169329073482427	0.24920127795527156	0.17891373801916932	0.2955271565495208	0.16134185303514376	0.14536741214057508	0.18370607028753994	0.19329073482428116	0.2220447284345048	0.1182108626198083	0.22364217252396165	0.23322683706070288	0.2763578274760383	0.15814696485623003	0.16293929712460065	0.26677316293929715	0.16134185303514376	0.14536741214057508	0.2747603833865815	0.12460063897763578	0.1964856230031949	0.12460063897763578	0.019169329073482427	0.11182108626198083	0.2476038338658147	0.20287539936102236	0.1900958466453674	0.1964856230031949	0.26198083067092653	0.10702875399361023"
"sp|P19807|HNM1_YEAST	0.12455516014234876	0.11565836298932385	0.3665480427046263	0.18683274021352314	0.24733096085409254	0.21530249110320285	0.17793594306049823	0.31316725978647686	0.13167259786476868	0.13701067615658363	0.29537366548042704	0.19750889679715303	0.2793594306049822	0.19217081850533807	0.1423487544483986	0.15658362989323843	0.1903914590747331	0.2704626334519573	0.099644128113879	0.24377224199288255	0.2277580071174377	0.297153024911032	0.2188612099644128	0.14056939501779359	0.34341637010676157	0.1494661921708185	0.13345195729537365	0.2669039145907473	0.18505338078291814	0.17437722419928825	0.08540925266903915	0.012455516014234875	0.11209964412811388	0.23309608540925267	0.2117437722419929	0.2117437722419929	0.15658362989323843	0.30604982206405695	0.08362989323843416"
"sp|P32629|ANP1_YEAST	0.22845691382765532	0.19839679358717435	0.22044088176352705	0.19238476953907815	0.2745490981963928	0.17034068136272545	0.17835671342685372	0.3046092184368738	0.10821643286573146	0.1683366733466934	0.3226452905811623	0.12424849699398798	0.30861723446893785	0.15430861723446893	0.07414829659318638	0.20040080160320642	0.23446893787575152	0.16032064128256512	0.1342685370741483	0.2865731462925852	0.17635270541082165	0.2785571142284569	0.19438877755511022	0.1843687374749499	0.20440881763527055	0.24248496993987975	0.20440881763527055	0.2565130260521042	0.156312625250501	0.22244488977955912	0.13226452905811623	0.04408817635270541	0.1963927855711423	0.1683366733466934	0.250501002004008	0.18036072144288579	0.2625250501002004	0.18637274549098196	0.16432865731462926"
"sp|P32332|OAC1_YEAST	0.19195046439628483	0.20743034055727555	0.26625386996904027	0.25386996904024767	0.23219814241486067	0.1826625386996904	0.21981424148606812	0.29102167182662536	0.11764705882352941	0.17647058823529413	0.30340557275541796	0.1826625386996904	0.34365325077399383	0.17337461300309598	0.09287925696594428	0.19504643962848298	0.26006191950464397	0.20743034055727555	0.14860681114551083	0.2724458204334365	0.24458204334365324	0.3065015479876161	0.15170278637770898	0.21052631578947367	0.2476780185758514	0.23839009287925697	0.17956656346749225	0.2848297213622291	0.13622291021671826	0.2260061919504644	0.20123839009287925	0.009287925696594427	0.12074303405572756	0.29411764705882354	0.23529411764705882	0.15170278637770898	0.26006191950464397	0.22291021671826625	0.1393188854489164"
"sp|P25046|MED19_YEAST	0.2511415525114155	0.2100456621004566	0.1415525114155251	0.2146118721461187	0.2831050228310502	0.1004566210045662	0.1780821917808219	0.319634703196347	0.045662100456621	0.2237442922374429	0.3013698630136986	0.0867579908675799	0.2694063926940639	0.1278538812785388	0.0547945205479452	0.2831050228310502	0.2237442922374429	0.1095890410958904	0.2100456621004566	0.3059360730593607	0.091324200913242	0.3013698630136986	0.2009132420091324	0.1415525114155251	0.1643835616438356	0.2237442922374429	0.2557077625570776	0.2831050228310502	0.1917808219178082	0.1506849315068493	0.1461187214611872	0.0182648401826484	0.1872146118721461	0.1735159817351598	0.3013698630136986	0.1552511415525114	0.273972602739726	0.1552511415525114	0.1872146118721461"
"sp|P25582|SPB1_YEAST	0.2761904761904762	0.23214285714285715	0.15	0.27380952380952384	0.19523809523809524	0.15714285714285714	0.25833333333333336	0.2369047619047619	0.10119047619047619	0.18571428571428572	0.2892857142857143	0.10952380952380952	0.325	0.1380952380952381	0.05476190476190476	0.23809523809523808	0.25595238095238093	0.11904761904761904	0.16547619047619047	0.31666666666666665	0.14642857142857144	0.2488095238095238	0.19404761904761905	0.20595238095238094	0.14404761904761904	0.25476190476190474	0.24404761904761904	0.24285714285714285	0.17142857142857143	0.22857142857142856	0.2488095238095238	0.05238095238095238	0.23095238095238096	0.2	0.2619047619047619	0.11666666666666667	0.31547619047619047	0.125	0.19285714285714287"
"sp|P40074|AVT6_YEAST	0.13870246085011187	0.1319910514541387	0.3534675615212528	0.18791946308724833	0.23042505592841164	0.25727069351230425	0.14988814317673377	0.32662192393736017	0.15659955257270694	0.12527964205816555	0.28859060402684567	0.21476510067114093	0.31543624161073824	0.1610738255033557	0.16554809843400448	0.13870246085011187	0.21252796420581654	0.27293064876957496	0.0894854586129754	0.2550335570469799	0.2214765100671141	0.31096196868008946	0.15883668903803133	0.18344519015659955	0.3422818791946309	0.1610738255033557	0.1185682326621924	0.2953020134228188	0.1297539149888143	0.21252796420581654	0.12527964205816555	0.0044742729306487695	0.06711409395973154	0.3243847874720358	0.2058165548098434	0.18120805369127516	0.17225950782997762	0.2975391498881432	0.09843400447427293"
"sp|P32901|PTR2_YEAST	0.18666666666666668	0.14	0.295	0.16833333333333333	0.26166666666666666	0.2	0.16333333333333333	0.34	0.125	0.135	0.31166666666666665	0.15166666666666667	0.28833333333333333	0.175	0.125	0.18833333333333332	0.21333333333333335	0.225	0.12	0.24666666666666667	0.21666666666666667	0.2816666666666667	0.19833333333333333	0.195	0.28	0.18333333333333332	0.15333333333333332	0.2783333333333333	0.145	0.24833333333333332	0.11833333333333333	0.018333333333333333	0.125	0.24333333333333335	0.19833333333333333	0.195	0.17833333333333334	0.265	0.14833333333333334"
"sp|P33334|PRP8_YEAST	0.22180762852404642	0.22927031509121062	0.21475953565505804	0.21434494195688225	0.2645107794361526	0.17164179104477612	0.18117744610281925	0.32172470978441126	0.09950248756218906	0.16459369817578773	0.3449419568822554	0.12728026533996684	0.33665008291873966	0.16873963515754561	0.07006633499170813	0.2234660033167496	0.2873134328358209	0.14427860696517414	0.13266998341625208	0.3179933665008292	0.18739635157545606	0.24958540630182421	0.189469320066335	0.22056384742951907	0.19237147595356552	0.2798507462686567	0.19859038142620233	0.23714759535655058	0.16044776119402984	0.24958540630182421	0.19112769485903813	0.026119402985074626	0.1828358208955224	0.25207296849087896	0.2259535655058043	0.16583747927031509	0.2790215588723051	0.2093698175787728	0.1720563847429519"
"sp|P53769|CWC24_YEAST	0.21705426356589147	0.2248062015503876	0.13565891472868216	0.29844961240310075	0.20155038759689922	0.14728682170542637	0.3178294573643411	0.22093023255813954	0.1124031007751938	0.1937984496124031	0.313953488372093	0.07751937984496124	0.29069767441860467	0.13953488372093023	0.031007751937984496	0.23255813953488372	0.24031007751937986	0.10465116279069768	0.16279069767441862	0.2751937984496124	0.15503875968992248	0.20155038759689922	0.2364341085271318	0.17829457364341086	0.13565891472868216	0.2558139534883721	0.20930232558139536	0.20930232558139536	0.18992248062015504	0.2248062015503876	0.24031007751937986	0.06201550387596899	0.16279069767441862	0.1937984496124031	0.2596899224806202	0.13178294573643412	0.2751937984496124	0.16666666666666666	0.16666666666666666"
"sp|P11709|BIK1_YEAST	0.2437357630979499	0.23006833712984054	0.1571753986332574	0.3052391799544419	0.255125284738041	0.11617312072892938	0.22095671981776766	0.28018223234624146	0.0774487471526196	0.20045558086560364	0.3234624145785877	0.09111617312072894	0.3712984054669704	0.12984054669703873	0.02733485193621868	0.1958997722095672	0.2642369020501139	0.11389521640091116	0.1480637813211845	0.3530751708428246	0.1480637813211845	0.2460136674259681	0.15034168564920272	0.20501138952164008	0.14123006833712984	0.2733485193621868	0.20045558086560364	0.2437357630979499	0.1252847380410023	0.23006833712984054	0.17539863325740318	0.04783599088838269	0.23462414578587698	0.19134396355353075	0.2619589977220957	0.11617312072892938	0.27790432801822323	0.15261958997722094	0.1958997722095672"
"sp|P47176|BCA2_YEAST	0.25066666666666665	0.17866666666666667	0.23466666666666666	0.248	0.2826666666666667	0.16533333333333333	0.184	0.33066666666666666	0.096	0.21866666666666668	0.30666666666666664	0.144	0.3333333333333333	0.16533333333333333	0.07466666666666667	0.25866666666666666	0.21866666666666668	0.168	0.16	0.24533333333333332	0.25333333333333335	0.27466666666666667	0.21066666666666667	0.14933333333333335	0.24266666666666667	0.208	0.22666666666666666	0.2693333333333333	0.184	0.176	0.168	0.034666666666666665	0.17866666666666667	0.24533333333333332	0.248	0.16533333333333333	0.256	0.24533333333333332	0.17333333333333334"
